resource,identifier,polypeptide_id
GenBank Protein Database,31234,P03372
IUPHAR,620,P03372
Guide to Pharmacology,620,P03372
UniProtKB,P03372,P03372
UniProt Accession,ESR1_HUMAN,P03372
HUGO Gene Nomenclature Committee (HGNC),HGNC:1390,Q13936
GenAtlas,CACNA1C,Q13936
GenBank Gene Database,M92270,Q13936
IUPHAR,529,Q13936
Guide to Pharmacology,529,Q13936
UniProtKB,Q13936,Q13936
UniProt Accession,CAC1C_HUMAN,Q13936
HUGO Gene Nomenclature Committee (HGNC),HGNC:1399,P54289
GenAtlas,CACNA2D1,P54289
GenBank Gene Database,M76559,P54289
GenBank Protein Database,179762,P54289
UniProtKB,P54289,P54289
UniProt Accession,CA2D1_HUMAN,P54289
HUGO Gene Nomenclature Committee (HGNC),HGNC:1402,Q08289
GenAtlas,CACNB2,Q08289
GenBank Gene Database,S60415,Q08289
GenBank Protein Database,300417,Q08289
UniProtKB,Q08289,Q08289
UniProt Accession,CACB2_HUMAN,Q08289
HUGO Gene Nomenclature Committee (HGNC),HGNC:1395,O95180
GenAtlas,CACNA1H,O95180
GenBank Gene Database,AF051946,O95180
GenBank Protein Database,14670397,O95180
IUPHAR,536,O95180
Guide to Pharmacology,536,O95180
UniProtKB,O95180,O95180
UniProt Accession,CAC1H_HUMAN,O95180
HUGO Gene Nomenclature Committee (HGNC),HGNC:1400,Q9NY47
GenAtlas,CACNA2D2,Q9NY47
GenBank Gene Database,AJ251368,Q9NY47
UniProtKB,Q9NY47,Q9NY47
UniProt Accession,CA2D2_HUMAN,Q9NY47
HUGO Gene Nomenclature Committee (HGNC),HGNC:1391,Q01668
GenAtlas,CACNA1D,Q01668
GenBank Gene Database,M76558,Q01668
GenBank Protein Database,179764,Q01668
IUPHAR,530,Q01668
Guide to Pharmacology,530,Q01668
UniProtKB,Q01668,Q01668
UniProt Accession,CAC1D_HUMAN,Q01668
HUGO Gene Nomenclature Committee (HGNC),HGNC:1397,Q13698
GenAtlas,CACNA1S,Q13698
GenBank Gene Database,U30707,Q13698
GenBank Protein Database,1698403,Q13698
IUPHAR,528,Q13698
Guide to Pharmacology,528,Q13698
UniProtKB,Q13698,Q13698
UniProt Accession,CAC1S_HUMAN,Q13698
HUGO Gene Nomenclature Committee (HGNC),HGNC:5183,P25021
GenAtlas,HRH2,P25021
GenBank Gene Database,M64799,P25021
GenBank Protein Database,184088,P25021
IUPHAR,263,P25021
Guide to Pharmacology,263,P25021
UniProtKB,P25021,P25021
UniProt Accession,HRH2_HUMAN,P25021
HUGO Gene Nomenclature Committee (HGNC),HGNC:4075,P14867
GenAtlas,GABRA1,P14867
GenBank Gene Database,X13584,P14867
GenBank Protein Database,31631,P14867
IUPHAR,404,P14867
Guide to Pharmacology,404,P14867
UniProtKB,P14867,P14867
UniProt Accession,GBRA1_HUMAN,P14867
HUGO Gene Nomenclature Committee (HGNC),HGNC:10585,P35498
GenAtlas,SCN1A,P35498
GenBank Gene Database,AF225985,P35498
GenBank Protein Database,12642270,P35498
IUPHAR,578,P35498
Guide to Pharmacology,578,P35498
UniProtKB,P35498,P35498
UniProt Accession,SCN1A_HUMAN,P35498
HUGO Gene Nomenclature Committee (HGNC),HGNC:4579,P39086
GenAtlas,GRIK1,P39086
GenBank Gene Database,L19058,P39086
GenBank Protein Database,455448,P39086
IUPHAR,450,P39086
Guide to Pharmacology,450,P39086
UniProtKB,P39086,P39086
UniProt Accession,GRIK1_HUMAN,P39086
HUGO Gene Nomenclature Committee (HGNC),HGNC:1373,P00918
GenAtlas,CA2,P00918
GenBank Gene Database,M77181,P00918
GenBank Protein Database,179780,P00918
UniProtKB,P00918,P00918
UniProt Accession,CAH2_HUMAN,P00918
HUGO Gene Nomenclature Committee (HGNC),HGNC:1375,P22748
GenAtlas,CA4,P22748
GenBank Gene Database,M83670,P22748
GenBank Protein Database,179791,P22748
Guide to Pharmacology,2599,P22748
UniProtKB,P22748,P22748
UniProt Accession,CAH4_HUMAN,P22748
HUGO Gene Nomenclature Committee (HGNC),HGNC:4075,P14867
GenAtlas,GABRA1,P14867
GenBank Gene Database,X13584,P14867
GenBank Protein Database,31631,P14867
IUPHAR,404,P14867
Guide to Pharmacology,404,P14867
UniProtKB,P14867,P14867
UniProt Accession,GBRA1_HUMAN,P14867
HUGO Gene Nomenclature Committee (HGNC),HGNC:1368,P00915
GenAtlas,CA1,P00915
GenBank Gene Database,X05014,P00915
GenBank Protein Database,29600,P00915
Guide to Pharmacology,2597,P00915
UniProtKB,P00915,P00915
UniProt Accession,CAH1_HUMAN,P00915
HUGO Gene Nomenclature Committee (HGNC),HGNC:1374,P07451
GenBank Gene Database,AK313254,P07451
GenBank Protein Database,189053812,P07451
UniProtKB,P07451,P07451
UniProt Accession,CAH3_HUMAN,P07451
UniProtKB,C1KC03,C1KC03
UniProt Accession,C1KC03_STAAU,C1KC03
GenBank Gene Database,X02164,P02918
GenBank Protein Database,581194,P02918
UniProtKB,P02918,P02918
UniProt Accession,PBPA_ECOLI,P02918
GenBank Gene Database,X02163,P02919
GenBank Protein Database,42468,P02919
UniProtKB,P02919,P02919
UniProt Accession,PBPB_ECOLI,P02919
GenBank Gene Database,K00137,P0AD68
UniProtKB,P0AD68,P0AD68
UniProt Accession,FTSI_ECOLI,P0AD68
GenBank Gene Database,X06479,P0AEB2
UniProtKB,P0AEB2,P0AEB2
UniProt Accession,DACA_ECOLI,P0AEB2
GenBank Gene Database,X06480,P08506
GenBank Protein Database,41218,P08506
UniProtKB,P08506,P08506
UniProt Accession,DACC_ECOLI,P08506
HUGO Gene Nomenclature Committee (HGNC),HGNC:336,P30556
GenAtlas,AGTR1,P30556
GenBank Gene Database,M91464,P30556
GenBank Protein Database,179122,P30556
IUPHAR,34,P30556
Guide to Pharmacology,34,P30556
UniProtKB,P30556,P30556
UniProt Accession,AGTR1_HUMAN,P30556
HUGO Gene Nomenclature Committee (HGNC),HGNC:11989,P11388
GenAtlas,TOP2A,P11388
GenBank Gene Database,J04088,P11388
GenBank Protein Database,292830,P11388
Guide to Pharmacology,2637,P11388
UniProtKB,P11388,P11388
UniProt Accession,TOP2A_HUMAN,P11388
HUGO Gene Nomenclature Committee (HGNC),HGNC:6251,Q12809
GenAtlas,KCNH2,Q12809
GenBank Gene Database,U04270,Q12809
GenBank Protein Database,487738,Q12809
IUPHAR,572,Q12809
Guide to Pharmacology,572,Q12809
UniProtKB,Q12809,Q12809
UniProt Accession,KCNH2_HUMAN,Q12809
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:262,P30542
GenAtlas,ADORA1,P30542
GenBank Gene Database,S45235,P30542
GenBank Protein Database,256155,P30542
IUPHAR,18,P30542
Guide to Pharmacology,18,P30542
UniProtKB,P30542,P30542
UniProt Accession,AA1R_HUMAN,P30542
HUGO Gene Nomenclature Committee (HGNC),HGNC:263,P29274
GenAtlas,ADORA2A,P29274
GenBank Gene Database,M97370,P29274
GenBank Protein Database,177892,P29274
IUPHAR,19,P29274
Guide to Pharmacology,19,P29274
UniProtKB,P29274,P29274
UniProt Accession,AA2AR_HUMAN,P29274
HUGO Gene Nomenclature Committee (HGNC),HGNC:264,P29275
GenAtlas,ADORA2B,P29275
GenBank Gene Database,M97759,P29275
GenBank Protein Database,178150,P29275
IUPHAR,20,P29275
Guide to Pharmacology,20,P29275
UniProtKB,P29275,P29275
UniProt Accession,AA2BR_HUMAN,P29275
HUGO Gene Nomenclature Committee (HGNC),HGNC:8781,Q07343
GenAtlas,PDE4B,Q07343
GenBank Gene Database,L20966,Q07343
GenBank Protein Database,347122,Q07343
Guide to Pharmacology,1301,Q07343
UniProtKB,Q07343,Q07343
UniProt Accession,PDE4B_HUMAN,Q07343
HUGO Gene Nomenclature Committee (HGNC),HGNC:8784,O76074
GenAtlas,PDE5A,O76074
GenBank Gene Database,AF043731,O76074
GenBank Protein Database,3420185,O76074
Guide to Pharmacology,1304,O76074
UniProtKB,O76074,O76074
UniProt Accession,PDE5A_HUMAN,O76074
HUGO Gene Nomenclature Committee (HGNC),HGNC:8780,P27815
GenAtlas,PDE4A,P27815
GenBank Gene Database,L20965,P27815
GenBank Protein Database,347120,P27815
Guide to Pharmacology,1300,P27815
UniProtKB,P27815,P27815
UniProt Accession,PDE4A_HUMAN,P27815
HUGO Gene Nomenclature Committee (HGNC),HGNC:8778,Q14432
GenAtlas,PDE3A,Q14432
GenBank Gene Database,M91667,Q14432
GenBank Protein Database,38201493,Q14432
Guide to Pharmacology,1298,Q14432
UniProtKB,Q14432,Q14432
UniProt Accession,PDE3A_HUMAN,Q14432
HUGO Gene Nomenclature Committee (HGNC),HGNC:4853,Q92769
GenAtlas,HDAC2,Q92769
GenBank Gene Database,U31814,Q92769
GenBank Protein Database,1667394,Q92769
Guide to Pharmacology,2616,Q92769
UniProtKB,Q92769,Q92769
UniProt Accession,HDAC2_HUMAN,Q92769
HUGO Gene Nomenclature Committee (HGNC),HGNC:2314,Q99829
UniProtKB,Q99829,Q99829
UniProt Accession,CPNE1_HUMAN,Q99829
HUGO Gene Nomenclature Committee (HGNC),HGNC:16435,Q8TCT9
UniProtKB,Q8TCT9,Q8TCT9
UniProt Accession,HM13_HUMAN,Q8TCT9
HUGO Gene Nomenclature Committee (HGNC),HGNC:30060,Q15155
UniProtKB,Q15155,Q15155
UniProt Accession,NOMO1_HUMAN,Q15155
HUGO Gene Nomenclature Committee (HGNC),HGNC:270,P09874
GenAtlas,PARP1,P09874
GenBank Gene Database,X16674,P09874
GenBank Protein Database,1017423,P09874
Guide to Pharmacology,2771,P09874
UniProtKB,P09874,P09874
UniProt Accession,PARP1_HUMAN,P09874
HUGO Gene Nomenclature Committee (HGNC),HGNC:30338,Q7Z5B4
UniProtKB,Q7Z5B4,Q7Z5B4
UniProt Accession,RIC3_HUMAN,Q7Z5B4
HUGO Gene Nomenclature Committee (HGNC),HGNC:24483,Q9Y4R7
UniProtKB,Q9Y4R7,Q9Y4R7
UniProt Accession,TTLL3_HUMAN,Q9Y4R7
HUGO Gene Nomenclature Committee (HGNC),HGNC:3535,P00734
GenAtlas,F2,P00734
GenBank Gene Database,M17262,P00734
GenBank Protein Database,339641,P00734
Guide to Pharmacology,2362,P00734
UniProtKB,P00734,P00734
UniProt Accession,THRB_HUMAN,P00734
HUGO Gene Nomenclature Committee (HGNC),HGNC:11796,P10827
GenAtlas,THRA,P10827
GenBank Gene Database,X55074,P10827
GenBank Protein Database,825639,P10827
IUPHAR,588,P10827
Guide to Pharmacology,588,P10827
UniProtKB,P10827,P10827
UniProt Accession,THA_HUMAN,P10827
HUGO Gene Nomenclature Committee (HGNC),HGNC:11799,P10828
GenAtlas,THRB,P10828
GenBank Gene Database,X04707,P10828
GenBank Protein Database,31207,P10828
IUPHAR,589,P10828
Guide to Pharmacology,589,P10828
UniProtKB,P10828,P10828
UniProt Accession,THB_HUMAN,P10828
HUGO Gene Nomenclature Committee (HGNC),HGNC:8729,P12004
UniProtKB,P12004,P12004
UniProt Accession,PCNA_HUMAN,P12004
HUGO Gene Nomenclature Committee (HGNC),HGNC:10593,Q14524
GenAtlas,SCN5A,Q14524
GenBank Gene Database,M77235,Q14524
GenBank Protein Database,184039,Q14524
IUPHAR,582,Q14524
Guide to Pharmacology,582,Q14524
UniProtKB,Q14524,Q14524
UniProt Accession,SCN5A_HUMAN,Q14524
HUGO Gene Nomenclature Committee (HGNC),HGNC:1950,P11229
GenAtlas,CHRM1,P11229
GenBank Gene Database,X52068,P11229
GenBank Protein Database,34451,P11229
IUPHAR,13,P11229
Guide to Pharmacology,13,P11229
UniProtKB,P11229,P11229
UniProt Accession,ACM1_HUMAN,P11229
HUGO Gene Nomenclature Committee (HGNC),HGNC:1951,P08172
GenAtlas,CHRM2,P08172
GenBank Gene Database,M16404,P08172
GenBank Protein Database,177990,P08172
IUPHAR,14,P08172
Guide to Pharmacology,14,P08172
UniProtKB,P08172,P08172
UniProt Accession,ACM2_HUMAN,P08172
HUGO Gene Nomenclature Committee (HGNC),HGNC:1952,P20309
GenAtlas,CHRM3,P20309
GenBank Gene Database,X15266,P20309
GenBank Protein Database,32324,P20309
IUPHAR,15,P20309
Guide to Pharmacology,15,P20309
UniProtKB,P20309,P20309
UniProt Accession,ACM3_HUMAN,P20309
HUGO Gene Nomenclature Committee (HGNC),HGNC:6238,Q9NZV8
GenBank Gene Database,AF121104,Q9NZV8
GenBank Protein Database,4530478,Q9NZV8
UniProtKB,Q9NZV8,Q9NZV8
UniProt Accession,KCND2_HUMAN,Q9NZV8
HUGO Gene Nomenclature Committee (HGNC),HGNC:6239,Q9UK17
GenBank Gene Database,AF048712,Q9UK17
GenBank Protein Database,2935434,Q9UK17
UniProtKB,Q9UK17,Q9UK17
UniProt Accession,KCND3_HUMAN,Q9UK17
HUGO Gene Nomenclature Committee (HGNC),HGNC:6251,Q12809
GenAtlas,KCNH2,Q12809
GenBank Gene Database,U04270,Q12809
GenBank Protein Database,487738,Q12809
IUPHAR,572,Q12809
Guide to Pharmacology,572,Q12809
UniProtKB,Q12809,Q12809
UniProt Accession,KCNH2_HUMAN,Q12809
HUGO Gene Nomenclature Committee (HGNC),HGNC:8499,P19652
GenBank Gene Database,BC015964,P19652
GenBank Protein Database,16359000,P19652
UniProtKB,P19652,P19652
UniProt Accession,A1AG2_HUMAN,P19652
HUGO Gene Nomenclature Committee (HGNC),HGNC:10582,Q9Y5Y9
GenAtlas,SCN10A,Q9Y5Y9
GenBank Gene Database,AF117907,Q9Y5Y9
GenBank Protein Database,4838145,Q9Y5Y9
IUPHAR,585,Q9Y5Y9
Guide to Pharmacology,585,Q9Y5Y9
UniProtKB,Q9Y5Y9,Q9Y5Y9
UniProt Accession,SCNAA_HUMAN,Q9Y5Y9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10597,Q15858
GenAtlas,SCN9A,Q15858
GenBank Gene Database,X82835,Q15858
GenBank Protein Database,758110,Q15858
IUPHAR,584,Q15858
Guide to Pharmacology,584,Q15858
UniProtKB,Q15858,Q15858
UniProt Accession,SCN9A_HUMAN,Q15858
HUGO Gene Nomenclature Committee (HGNC),HGNC:10593,Q14524
GenAtlas,SCN5A,Q14524
GenBank Gene Database,M77235,Q14524
GenBank Protein Database,184039,Q14524
IUPHAR,582,Q14524
Guide to Pharmacology,582,Q14524
UniProtKB,Q14524,Q14524
UniProt Accession,SCN5A_HUMAN,Q14524
HUGO Gene Nomenclature Committee (HGNC),HGNC:3236,P00533
GenAtlas,EGFR,P00533
GenBank Gene Database,X00588,P00533
GenBank Protein Database,757924,P00533
Guide to Pharmacology,1797,P00533
UniProtKB,P00533,P00533
UniProt Accession,EGFR_HUMAN,P00533
HUGO Gene Nomenclature Committee (HGNC),HGNC:10591,P35499
GenAtlas,SCN4A,P35499
GenBank Gene Database,M81758,P35499
GenBank Protein Database,338213,P35499
IUPHAR,581,P35499
Guide to Pharmacology,581,P35499
UniProtKB,P35499,P35499
UniProt Accession,SCN4A_HUMAN,P35499
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:8499,P19652
GenBank Gene Database,BC015964,P19652
GenBank Protein Database,16359000,P19652
UniProtKB,P19652,P19652
UniProt Accession,A1AG2_HUMAN,P19652
HUGO Gene Nomenclature Committee (HGNC),HGNC:3631,P14324
GenAtlas,FDPS,P14324
GenBank Gene Database,J05262,P14324
GenBank Protein Database,182399,P14324
Guide to Pharmacology,644,P14324
UniProtKB,P14324,P14324
UniProt Accession,FPPS_HUMAN,P14324
HUGO Gene Nomenclature Committee (HGNC),HGNC:5182,P35367
GenAtlas,HRH1,P35367
GenBank Gene Database,Z34897,P35367
GenBank Protein Database,510296,P35367
IUPHAR,262,P35367
Guide to Pharmacology,262,P35367
UniProtKB,P35367,P35367
UniProt Accession,HRH1_HUMAN,P35367
HUGO Gene Nomenclature Committee (HGNC),HGNC:7043,O43451
GenAtlas,MGAM,O43451
GenBank Gene Database,AF016833,O43451
GenBank Protein Database,17648144,O43451
Guide to Pharmacology,2627,O43451
UniProtKB,O43451,O43451
UniProt Accession,MGA_HUMAN,O43451
HUGO Gene Nomenclature Committee (HGNC),HGNC:477,P04746
GenAtlas,AMY2A,P04746
GenBank Gene Database,M18785,P04746
UniProtKB,P04746,P04746
UniProt Accession,AMYP_HUMAN,P04746
HUGO Gene Nomenclature Committee (HGNC),HGNC:4065,P10253
GenAtlas,GAA,P10253
GenBank Gene Database,Y00839,P10253
GenBank Protein Database,31608,P10253
Guide to Pharmacology,2611,P10253
UniProtKB,P10253,P10253
UniProt Accession,LYAG_HUMAN,P10253
HUGO Gene Nomenclature Committee (HGNC),HGNC:10856,P14410
GenAtlas,SI,P14410
GenBank Gene Database,X63597,P14410
GenBank Protein Database,36645,P14410
UniProtKB,P14410,P14410
UniProt Accession,SUIS_HUMAN,P14410
HUGO Gene Nomenclature Committee (HGNC),HGNC:11050,P31645
GenAtlas,SLC6A4,P31645
GenBank Gene Database,X70697,P31645
GenBank Protein Database,36433,P31645
Guide to Pharmacology,928,P31645
UniProtKB,P31645,P31645
UniProt Accession,SC6A4_HUMAN,P31645
HUGO Gene Nomenclature Committee (HGNC),HGNC:11048,P23975
GenAtlas,SLC6A2,P23975
GenBank Gene Database,M65105,P23975
GenBank Protein Database,189258,P23975
Guide to Pharmacology,926,P23975
UniProtKB,P23975,P23975
UniProt Accession,SC6A2_HUMAN,P23975
HUGO Gene Nomenclature Committee (HGNC),HGNC:11049,Q01959
GenAtlas,SLC6A3,Q01959
GenBank Gene Database,M96670,Q01959
GenBank Protein Database,553260,Q01959
Guide to Pharmacology,927,Q01959
UniProtKB,Q01959,Q01959
UniProt Accession,SC6A3_HUMAN,Q01959
HUGO Gene Nomenclature Committee (HGNC),HGNC:3467,P03372
GenAtlas,ESR1,P03372
GenBank Gene Database,X03635,P03372
GenBank Protein Database,31234,P03372
IUPHAR,620,P03372
Guide to Pharmacology,620,P03372
UniProtKB,P03372,P03372
UniProt Accession,ESR1_HUMAN,P03372
HUGO Gene Nomenclature Committee (HGNC),HGNC:9600,P43088
GenAtlas,PTGFR,P43088
GenBank Gene Database,L24470,P43088
GenBank Protein Database,456564,P43088
IUPHAR,344,P43088
Guide to Pharmacology,344,P43088
UniProtKB,P43088,P43088
UniProt Accession,PF2R_HUMAN,P43088
HUGO Gene Nomenclature Committee (HGNC),HGNC:7978,P04150
GenAtlas,NR3C1,P04150
GenBank Gene Database,X03225,P04150
GenBank Protein Database,31680,P04150
IUPHAR,625,P04150
Guide to Pharmacology,625,P04150
UniProtKB,P04150,P04150
UniProt Accession,GCR_HUMAN,P04150
HUGO Gene Nomenclature Committee (HGNC),HGNC:533,P04083
GenAtlas,ANXA1,P04083
GenBank Gene Database,BC001275,P04083
GenBank Protein Database,12654863,P04083
UniProtKB,P04083,P04083
UniProt Accession,ANXA1_HUMAN,P04083
HUGO Gene Nomenclature Committee (HGNC),HGNC:11048,P23975
GenAtlas,SLC6A2,P23975
GenBank Gene Database,M65105,P23975
GenBank Protein Database,189258,P23975
Guide to Pharmacology,926,P23975
UniProtKB,P23975,P23975
UniProt Accession,SC6A2_HUMAN,P23975
HUGO Gene Nomenclature Committee (HGNC),HGNC:11050,P31645
GenAtlas,SLC6A4,P31645
GenBank Gene Database,X70697,P31645
GenBank Protein Database,36433,P31645
Guide to Pharmacology,928,P31645
UniProtKB,P31645,P31645
UniProt Accession,SC6A4_HUMAN,P31645
HUGO Gene Nomenclature Committee (HGNC),HGNC:11049,Q01959
GenAtlas,SLC6A3,Q01959
GenBank Gene Database,M96670,Q01959
GenBank Protein Database,553260,Q01959
Guide to Pharmacology,927,Q01959
UniProtKB,Q01959,Q01959
UniProt Accession,SC6A3_HUMAN,Q01959
HUGO Gene Nomenclature Committee (HGNC),HGNC:4584,Q05586
GenAtlas,GRIN1,Q05586
GenBank Gene Database,D13515,Q05586
GenBank Protein Database,219920,Q05586
IUPHAR,455,Q05586
UniProtKB,Q05586,Q05586
UniProt Accession,NMDZ1_HUMAN,Q05586
HUGO Gene Nomenclature Committee (HGNC),HGNC:6598,P18858
GenAtlas,LIG1,P18858
GenBank Gene Database,M36067,P18858
GenBank Protein Database,187143,P18858
UniProtKB,P18858,P18858
UniProt Accession,DNLI1_HUMAN,P18858
HUGO Gene Nomenclature Committee (HGNC),HGNC:6600,P49916
GenAtlas,LIG3,P49916
GenBank Gene Database,X84740,P49916
GenBank Protein Database,860963,P49916
UniProtKB,P49916,P49916
UniProt Accession,DNLI3_HUMAN,P49916
HUGO Gene Nomenclature Committee (HGNC),HGNC:4075,P14867
GenAtlas,GABRA1,P14867
GenBank Gene Database,X13584,P14867
GenBank Protein Database,31631,P14867
IUPHAR,404,P14867
Guide to Pharmacology,404,P14867
UniProtKB,P14867,P14867
UniProt Accession,GBRA1_HUMAN,P14867
HUGO Gene Nomenclature Committee (HGNC),HGNC:282,P18089
GenAtlas,ADRA2B,P18089
GenBank Gene Database,M34041,P18089
GenBank Protein Database,178198,P18089
IUPHAR,26,P18089
Guide to Pharmacology,26,P18089
UniProtKB,P18089,P18089
UniProt Accession,ADA2B_HUMAN,P18089
HUGO Gene Nomenclature Committee (HGNC),HGNC:4075,P14867
GenAtlas,GABRA1,P14867
GenBank Gene Database,X13584,P14867
GenBank Protein Database,31631,P14867
IUPHAR,404,P14867
Guide to Pharmacology,404,P14867
UniProtKB,P14867,P14867
UniProt Accession,GBRA1_HUMAN,P14867
HUGO Gene Nomenclature Committee (HGNC),HGNC:12441,P04818
GenAtlas,TYMS,P04818
GenBank Gene Database,X02308,P04818
GenBank Protein Database,37479,P04818
Guide to Pharmacology,2642,P04818
UniProtKB,P04818,P04818
UniProt Accession,TYSY_HUMAN,P04818
HUGO Gene Nomenclature Committee (HGNC),HGNC:3824,Q05932
GenAtlas,FPGS,Q05932
GenBank Gene Database,M98045,Q05932
GenBank Protein Database,292029,Q05932
UniProtKB,Q05932,Q05932
UniProt Accession,FOLC_HUMAN,Q05932
HUGO Gene Nomenclature Committee (HGNC),HGNC:8910,P06401
GenAtlas,PGR,P06401
GenBank Gene Database,X51730,P06401
GenBank Protein Database,35652,P06401
IUPHAR,627,P06401
Guide to Pharmacology,627,P06401
UniProtKB,P06401,P06401
UniProt Accession,PRGR_HUMAN,P06401
HUGO Gene Nomenclature Committee (HGNC),HGNC:3467,P03372
GenAtlas,ESR1,P03372
GenBank Gene Database,X03635,P03372
GenBank Protein Database,31234,P03372
IUPHAR,620,P03372
Guide to Pharmacology,620,P03372
UniProtKB,P03372,P03372
UniProt Accession,ESR1_HUMAN,P03372
HUGO Gene Nomenclature Committee (HGNC),HGNC:8156,P35372
GenAtlas,OPRM1,P35372
GenBank Gene Database,L25119,P35372
GenBank Protein Database,452073,P35372
IUPHAR,319,P35372
Guide to Pharmacology,319,P35372
UniProtKB,P35372,P35372
UniProt Accession,OPRM_HUMAN,P35372
HUGO Gene Nomenclature Committee (HGNC),HGNC:8154,P41145
GenAtlas,OPRK1,P41145
GenBank Gene Database,U11053,P41145
GenBank Protein Database,532060,P41145
IUPHAR,318,P41145
Guide to Pharmacology,318,P41145
UniProtKB,P41145,P41145
UniProt Accession,OPRK_HUMAN,P41145
HUGO Gene Nomenclature Committee (HGNC),HGNC:8153,P41143
GenAtlas,OPRD1,P41143
GenBank Gene Database,U07882,P41143
GenBank Protein Database,27545517,P41143
IUPHAR,317,P41143
Guide to Pharmacology,317,P41143
UniProtKB,P41143,P41143
UniProt Accession,OPRD_HUMAN,P41143
HUGO Gene Nomenclature Committee (HGNC),HGNC:17156,Q9Y6Y9
GenBank Gene Database,AB018549,Q9Y6Y9
GenBank Protein Database,5051740,Q9Y6Y9
UniProtKB,Q9Y6Y9,Q9Y6Y9
UniProt Accession,LY96_HUMAN,Q9Y6Y9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10582,Q9Y5Y9
GenAtlas,SCN10A,Q9Y5Y9
GenBank Gene Database,AF117907,Q9Y5Y9
GenBank Protein Database,4838145,Q9Y5Y9
IUPHAR,585,Q9Y5Y9
Guide to Pharmacology,585,Q9Y5Y9
UniProtKB,Q9Y5Y9,Q9Y5Y9
UniProt Accession,SCNAA_HUMAN,Q9Y5Y9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10582,Q9Y5Y9
GenAtlas,SCN10A,Q9Y5Y9
GenBank Gene Database,AF117907,Q9Y5Y9
GenBank Protein Database,4838145,Q9Y5Y9
IUPHAR,585,Q9Y5Y9
Guide to Pharmacology,585,Q9Y5Y9
UniProtKB,Q9Y5Y9,Q9Y5Y9
UniProt Accession,SCNAA_HUMAN,Q9Y5Y9
HUGO Gene Nomenclature Committee (HGNC),HGNC:9593,P34995
GenAtlas,PTGER1,P34995
GenBank Gene Database,L22647,P34995
GenBank Protein Database,410209,P34995
IUPHAR,340,P34995
Guide to Pharmacology,340,P34995
UniProtKB,P34995,P34995
UniProt Accession,PE2R1_HUMAN,P34995
HUGO Gene Nomenclature Committee (HGNC),HGNC:277,P35348
