synonyms,polypeptide_id
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"2.7.1.74,dCK",P27707
"2.7.4.14,CK,CMK,CMPK,dCMP kinase,Deoxycytidylate kinase,Nucleoside-diphosphate kinase,UCK,UMK,UMP/CMP kinase,UMP/CMPK,UMPK,Uridine monophosphate/cytidine monophosphate kinase",P30085
"2.7.2.3,Cell migration-inducing gene 10 protein,PGKA,Primer recognition protein 2,PRP 2",P00558
"2.7.4.6,GAAD,Granzyme A-activated DNase,Metastasis inhibition factor nm23,NDK A,NDPKA,NM23,NM23-H1,Tumor metastatic process-associated protein",P15531
"2.7.4.6,C-myc purine-binding transcription factor PUF,Histidine protein kinase NDKB,NDK B,nm23-H2,NM23B",P22392
"2.7.7.15,CCT A,CCT-alpha,CT A,CTP:phosphocholine cytidylyltransferase A,CTPCT,PCYT1,Phosphorylcholine transferase A",P49585
"2.7.7.14,CTP:phosphoethanolamine cytidylyltransferase,Phosphorylethanolamine transferase",Q99447
"3.1.3.-,Cytosolic 5',3'-pyrimidine nucleotidase,Deoxy-5'-nucleotidase 1,dNT-1,DNT1,UMPH2",Q8TCD5
"3.1.1.8,Acylcholine acylhydrolase,Butyrylcholine esterase,CHE1,Choline esterase II,Pseudocholinesterase",P06276
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"2.4.1.17,3,4-catechol estrogen-specific UDPGT,UDP-glucuronosyltransferase 2B9,UDPGT 2B7,UDPGT 2B9,UDPGTh-2,UGTB2B9",P16662
"2.4.1.17,Bilirubin-specific UDPGT isozyme 1,GNT1,hUG-BR1,UDP-glucuronosyltransferase 1-A,UDP-glucuronosyltransferase 1A1,UDPGT 1-1,UGT-1A,UGT1,UGT1A",P22309
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-C,UDP-glucuronosyltransferase 1A3,UDPGT 1-3,UGT-1C,UGT1,UGT1C",P35503
"2.4.1.17,GNT1,lugP4,UDP-glucuronosyltransferase 1-I,UDP-glucuronosyltransferase 1A9,UDPGT 1-9,UGT-1I,UGT1,UGT1I",O60656
"2.4.1.17,HLUG25,Hyodeoxycholic acid-specific UDPGT,UDPGT 2B4,UDPGTh-1,UGT2B11",P06133
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"2.7.4.3,Adenylate monophosphate kinase,ADK2,AK 2,ATP-AMP transphosphorylase 2,ATP:AMP phosphotransferase",P54819
"2.7.4.10,Adenylate kinase 3-like,AK 4,AK3,AK3L1,GTP:AMP phosphotransferase AK4",P27144
"2.7.4.6,GAAD,Granzyme A-activated DNase,Metastasis inhibition factor nm23,NDK A,NDPKA,NM23,NM23-H1,Tumor metastatic process-associated protein",P15531
"2.7.4.6,C-myc purine-binding transcription factor PUF,Histidine protein kinase NDKB,NDK B,nm23-H2,NM23B",P22392
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"3.1.1.8,Acylcholine acylhydrolase,Butyrylcholine esterase,CHE1,Choline esterase II,Pseudocholinesterase",P06276
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.2.1.3,ALDH class 2,ALDH-E2,ALDHI,ALDM",P05091
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"2.4.1.17,GNT1,lugP4,UDP-glucuronosyltransferase 1-I,UDP-glucuronosyltransferase 1A9,UDPGT 1-9,UGT-1I,UGT1,UGT1I",O60656
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"20-HETE synthase,20-hydroxyeicosatetraenoic acid synthase,CYP4A2,CYP4AII,CYPIVA11,Cytochrome P-450HK-omega,Cytochrome P450HL-omega,Fatty acid omega-hydroxylase,Lauric acid omega-hydroxylase,Long-chain fatty acid omega-monooxygenase",Q02928
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"CYPXIB1,Cytochrome P-450c11,Cytochrome P450C11,S11BH,Steroid 11-beta-hydroxylase",P15538
"ALDOS,Aldosterone synthase,Aldosterone-synthesizing enzyme,CYPXIB2,Cytochrome P-450Aldo,Cytochrome P-450C18,Steroid 18-hydroxylase",P19099
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
EC 1.1.1.67,O08355
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"2.4.1.17,GNT1,lugP4,UDP-glucuronosyltransferase 1-I,UDP-glucuronosyltransferase 1A9,UDPGT 1-9,UGT-1I,UGT1,UGT1I",O60656
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
XDHA,P47989
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"2.4.1.17,GNT1,lugP4,UDP-glucuronosyltransferase 1-I,UDP-glucuronosyltransferase 1A9,UDPGT 1-9,UGT-1I,UGT1,UGT1I",O60656
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-C,UDP-glucuronosyltransferase 1A3,UDPGT 1-3,UGT-1C,UGT1,UGT1C",P35503
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-J,UDP-glucuronosyltransferase 1A10,UDPGT 1-10,UGT-1J,UGT1,UGT1J",Q9HAW8
"2.4.1.17,3,4-catechol estrogen-specific UDPGT,UDP-glucuronosyltransferase 2B9,UDPGT 2B7,UDPGT 2B9,UDPGTh-2,UGTB2B9",P16662
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,Coumarin 7-hydroxylase,CYP2A3,CYPIIA6,Cytochrome P450 IIA3,Cytochrome P450(I)",P11509
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.6.5.3,MTND1,NADH dehydrogenase subunit 1,NADH1,ND1",P03886
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,Coumarin 7-hydroxylase,CYP2A3,CYPIIA6,Cytochrome P450 IIA3,Cytochrome P450(I)",P11509
"1.14.14.1,CYPIIC18,Cytochrome P450-6b/29c",P33260
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"20-HETE synthase,20-hydroxyeicosatetraenoic acid synthase,CYP4A2,CYP4AII,CYPIVA11,Cytochrome P-450HK-omega,Cytochrome P450HL-omega,Fatty acid omega-hydroxylase,Lauric acid omega-hydroxylase,Long-chain fatty acid omega-monooxygenase",Q02928
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"ACAT,Acyl-coenzyme A:cholesterol acyltransferase,Brain carboxylesterase hBr1,Carboxylesterase 1,CE-1,CES2,Cocaine carboxylesterase,Egasyn,hCE-1,HMSE,Methylumbelliferyl-acetate deacetylase 1,Monocyte/macrophage serine esterase,REH,Retinyl ester hydrolase,Serine esterase 1,SES1,TGH,Triacylglycerol hydrolase",P23141
