resource,identifier,polypeptide_id
HUGO Gene Nomenclature Committee (HGNC),HGNC:477,P04746
GenAtlas,AMY2A,P04746
GenBank Gene Database,M18785,P04746
UniProtKB,P04746,P04746
UniProt Accession,AMYP_HUMAN,P04746
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2631,P05181
GenBank Gene Database,J02625,P05181
GenBank Protein Database,181360,P05181
Guide to Pharmacology,1330,P05181
UniProtKB,P05181,P05181
UniProt Accession,CP2E1_HUMAN,P05181
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:12530,P22309
GenBank Gene Database,M57899,P22309
GenBank Protein Database,184473,P22309
UniProtKB,P22309,P22309
UniProt Accession,UD11_HUMAN,P22309
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2704,P27707
GenAtlas,DCK,P27707
GenBank Gene Database,M60527,P27707
UniProtKB,P27707,P27707
UniProt Accession,DCK_HUMAN,P27707
HUGO Gene Nomenclature Committee (HGNC),HGNC:18170,P30085
GenAtlas,CMPK,P30085
GenBank Gene Database,AF070416,P30085
GenBank Protein Database,6578133,P30085
UniProtKB,P30085,P30085
UniProt Accession,KCY_HUMAN,P30085
HUGO Gene Nomenclature Committee (HGNC),HGNC:8896,P00558
UniProtKB,P00558,P00558
UniProt Accession,PGK1_HUMAN,P00558
HUGO Gene Nomenclature Committee (HGNC),HGNC:7849,P15531
GenAtlas,NME1,P15531
GenBank Gene Database,X75598,P15531
UniProtKB,P15531,P15531
UniProt Accession,NDKA_HUMAN,P15531
HUGO Gene Nomenclature Committee (HGNC),HGNC:7850,P22392
GenAtlas,NME2,P22392
GenBank Gene Database,X58965,P22392
UniProtKB,P22392,P22392
UniProt Accession,NDKB_HUMAN,P22392
HUGO Gene Nomenclature Committee (HGNC),HGNC:8754,P49585
GenAtlas,PCYT1A,P49585
GenBank Gene Database,L28957,P49585
GenBank Protein Database,575486,P49585
UniProtKB,P49585,P49585
UniProt Accession,PCY1A_HUMAN,P49585
HUGO Gene Nomenclature Committee (HGNC),HGNC:8756,Q99447
UniProtKB,Q99447,Q99447
UniProt Accession,PCY2_HUMAN,Q99447
HUGO Gene Nomenclature Committee (HGNC),HGNC:17144,Q8TCD5
UniProtKB,Q8TCD5,Q8TCD5
UniProt Accession,NT5C_HUMAN,Q8TCD5
HUGO Gene Nomenclature Committee (HGNC),HGNC:983,P06276
GenAtlas,BCHE,P06276
GenBank Gene Database,M32391,P06276
GenBank Protein Database,1311630,P06276
Guide to Pharmacology,2471,P06276
UniProtKB,P06276,P06276
UniProt Accession,CHLE_HUMAN,P06276
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:12554,P16662
GenBank Gene Database,J05428,P16662
GenBank Protein Database,340080,P16662
UniProtKB,P16662,P16662
UniProt Accession,UD2B7_HUMAN,P16662
HUGO Gene Nomenclature Committee (HGNC),HGNC:12530,P22309
GenBank Gene Database,M57899,P22309
GenBank Protein Database,184473,P22309
UniProtKB,P22309,P22309
UniProt Accession,UD11_HUMAN,P22309
HUGO Gene Nomenclature Committee (HGNC),HGNC:12535,P35503
GenBank Gene Database,M84127,P35503
GenBank Protein Database,340135,P35503
UniProtKB,P35503,P35503
UniProt Accession,UD13_HUMAN,P35503
HUGO Gene Nomenclature Committee (HGNC),HGNC:12541,O60656
GenBank Gene Database,S55985,O60656
GenBank Protein Database,7690346,O60656
UniProtKB,O60656,O60656
UniProt Accession,UD19_HUMAN,O60656
HUGO Gene Nomenclature Committee (HGNC),HGNC:12553,P06133
GenBank Gene Database,Y00317,P06133
GenBank Protein Database,37589,P06133
UniProtKB,P06133,P06133
UniProt Accession,UD2B4_HUMAN,P06133
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:362,P54819
UniProtKB,P54819,P54819
UniProt Accession,KAD2_HUMAN,P54819
HUGO Gene Nomenclature Committee (HGNC),HGNC:363,P27144
UniProtKB,P27144,P27144
UniProt Accession,KAD4_HUMAN,P27144
HUGO Gene Nomenclature Committee (HGNC),HGNC:7849,P15531
GenAtlas,NME1,P15531
GenBank Gene Database,X75598,P15531
UniProtKB,P15531,P15531
UniProt Accession,NDKA_HUMAN,P15531
HUGO Gene Nomenclature Committee (HGNC),HGNC:7850,P22392
GenAtlas,NME2,P22392
GenBank Gene Database,X58965,P22392
UniProtKB,P22392,P22392
UniProt Accession,NDKB_HUMAN,P22392
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:9605,P35354
GenAtlas,PTGS2,P35354
GenBank Gene Database,L15326,P35354
GenBank Protein Database,291988,P35354
Guide to Pharmacology,1376,P35354
UniProtKB,P35354,P35354
UniProt Accession,PGH2_HUMAN,P35354
HUGO Gene Nomenclature Committee (HGNC),HGNC:983,P06276
GenAtlas,BCHE,P06276
GenBank Gene Database,M32391,P06276
GenBank Protein Database,1311630,P06276
Guide to Pharmacology,2471,P06276
UniProtKB,P06276,P06276
UniProt Accession,CHLE_HUMAN,P06276
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:404,P05091
GenAtlas,ALDH2,P05091
GenBank Gene Database,X05409,P05091
GenBank Protein Database,28606,P05091
Guide to Pharmacology,2595,P05091
UniProtKB,P05091,P05091
UniProt Accession,ALDH2_HUMAN,P05091
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2595,P04798
GenBank Gene Database,K03191,P04798
GenBank Protein Database,181276,P04798
Guide to Pharmacology,1318,P04798
UniProtKB,P04798,P04798
UniProt Accession,CP1A1_HUMAN,P04798
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:9604,P23219
GenAtlas,PTGS1,P23219
GenBank Gene Database,M31822,P23219
GenBank Protein Database,387018,P23219
Guide to Pharmacology,1375,P23219
UniProtKB,P23219,P23219
UniProt Accession,PGH1_HUMAN,P23219
HUGO Gene Nomenclature Committee (HGNC),HGNC:12541,O60656
GenBank Gene Database,S55985,O60656
GenBank Protein Database,7690346,O60656
UniProtKB,O60656,O60656
UniProt Accession,UD19_HUMAN,O60656
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2595,P04798
GenBank Gene Database,K03191,P04798
GenBank Protein Database,181276,P04798
Guide to Pharmacology,1318,P04798
UniProtKB,P04798,P04798
UniProt Accession,CP1A1_HUMAN,P04798
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2642,Q02928
GenAtlas,CYP4A11,Q02928
GenBank Gene Database,L04751,Q02928
GenBank Protein Database,181397,Q02928
UniProtKB,Q02928,Q02928
UniProt Accession,CP4AB_HUMAN,Q02928
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2595,P04798
GenBank Gene Database,K03191,P04798
GenBank Protein Database,181276,P04798
Guide to Pharmacology,1318,P04798
UniProtKB,P04798,P04798
UniProt Accession,CP1A1_HUMAN,P04798
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:2591,P15538
GenAtlas,CYP11B1,P15538
GenBank Gene Database,M32879,P15538
GenBank Protein Database,181333,P15538
Guide to Pharmacology,1359,P15538
UniProtKB,P15538,P15538
UniProt Accession,C11B1_HUMAN,P15538
HUGO Gene Nomenclature Committee (HGNC),HGNC:2592,P19099
GenBank Gene Database,X54741,P19099
GenBank Protein Database,35200,P19099
Guide to Pharmacology,1360,P19099
UniProtKB,P19099,P19099
UniProt Accession,C11B2_HUMAN,P19099
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
GenBank Gene Database,AF007800,O08355
UniProtKB,O08355,O08355
UniProt Accession,O08355_PSEFL,O08355
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:9604,P23219
GenAtlas,PTGS1,P23219
GenBank Gene Database,M31822,P23219
GenBank Protein Database,387018,P23219
Guide to Pharmacology,1375,P23219
UniProtKB,P23219,P23219
UniProt Accession,PGH1_HUMAN,P23219
HUGO Gene Nomenclature Committee (HGNC),HGNC:12541,O60656
GenBank Gene Database,S55985,O60656
GenBank Protein Database,7690346,O60656
UniProtKB,O60656,O60656
UniProt Accession,UD19_HUMAN,O60656
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
