category,description,polypeptide_id
process,quaternary ammonium group transport,O15245
process,dopamine transport,O15245
component,plasma membrane,P46721
component,integral component of plasma membrane,P46721
function,sodium-independent organic anion transmembrane transporter activity,P46721
function,bile acid transmembrane transporter activity,P46721
function,organic anion transmembrane transporter activity,P46721
process,organic anion transport,P46721
process,small molecule metabolic process,P46721
process,anion transmembrane transport,P46721
process,transmembrane transport,P46721
process,mitophagy in response to mitochondrial depolarization,P46721
process,bile acid metabolic process,P46721
process,bile acid and bile salt transport,P46721
process,sodium-independent organic anion transport,P46721
component,membrane,O15439
component,platelet dense granule membrane,O15439
component,plasma membrane,O15439
component,integral component of membrane,O15439
component,basolateral plasma membrane,O15439
function,15-hydroxyprostaglandin dehydrogenase (NAD+) activity,O15439
function,ATP binding,O15439
function,"ATPase activity, coupled to transmembrane movement of substances",O15439
process,blood coagulation,O15439
process,platelet activation,O15439
process,transmembrane transport,O15439
process,oxidation-reduction process,O15439
process,platelet degranulation,O15439
component,mitochondrion,P53985
component,centrosome,P53985
component,membrane,P53985
component,plasma membrane,P53985
component,integral component of membrane,P53985
component,extracellular exosome,P53985
component,integral component of plasma membrane,P53985
function,organic cyclic compound binding,P53985
function,mevalonate transmembrane transporter activity,P53985
function,symporter activity,P53985
function,monocarboxylic acid transmembrane transporter activity,P53985
function,lactate transmembrane transporter activity,P53985
process,leukocyte migration,P53985
process,lipid metabolic process,P53985
process,blood coagulation,P53985
process,regulation of insulin secretion,P53985
process,behavioral response to nutrient,P53985
process,pyruvate metabolic process,P53985
process,cellular response to organic cyclic compound,P53985
process,centrosome organization,P53985
process,small molecule metabolic process,P53985
process,response to food,P53985
process,mevalonate transport,P53985
process,glucose homeostasis,P53985
process,monocarboxylic acid transport,P53985
process,cellular metabolic process,P53985
process,plasma membrane lactate transport,P53985
process,transmembrane transport,P53985
component,membrane,P46059
component,plasma membrane,P46059
component,integral component of plasma membrane,P46059
component,brush border,P46059
function,proton-dependent oligopeptide secondary active transmembrane transporter activity,P46059
function,peptide,P46059
process,transport,P46059
process,proton transport,P46059
process,ion transport,P46059
process,protein transport,P46059
process,digestion,P46059
process,transmembrane transport,P46059
component,plasma membrane,Q16348
component,extracellular exosome,Q16348
component,integral component of plasma membrane,Q16348
function,dipeptide transporter activity,Q16348
function,high-affinity oligopeptide transporter activity,Q16348
function,peptide,Q16348
function,antibiotic transporter activity,Q16348
process,transport,Q16348
process,proton transport,Q16348
process,ion transport,Q16348
process,protein transport,Q16348
process,drug transport,Q16348
process,transmembrane transport,Q16348
component,protein complex,Q4U2R8
component,plasma membrane,Q4U2R8
component,extracellular exosome,Q4U2R8
component,integral component of plasma membrane,Q4U2R8
component,basolateral plasma membrane,Q4U2R8
component,caveola,Q4U2R8
function,inorganic anion exchanger activity,Q4U2R8
function,organic anion transmembrane transporter activity,Q4U2R8
function,sodium-independent organic anion transmembrane transporter activity,Q4U2R8
function,chloride ion binding,Q4U2R8
process,sodium-independent organic anion transport,Q4U2R8
process,organic anion transport,Q4U2R8
process,anion transmembrane transport,Q4U2R8
process,alpha-ketoglutarate transport,Q4U2R8
process,transmembrane transport,Q4U2R8
process,renal tubular secretion,Q4U2R8
process,response to methotrexate,Q4U2R8
process,protein homooligomerization,Q4U2R8
component,nucleus,Q9UNQ0
component,plasma membrane,Q9UNQ0
component,mitochondrial membrane,Q9UNQ0
component,integral component of membrane,Q9UNQ0
function,transporter activity,Q9UNQ0
function,ATP binding,Q9UNQ0
function,"ATPase activity, coupled to transmembrane movement of substances",Q9UNQ0
function,xenobiotic-transporting ATPase activity,Q9UNQ0
function,heme transporter activity,Q9UNQ0
function,protein homodimerization activity,Q9UNQ0
process,transmembrane transport,Q9UNQ0
process,transport,Q9UNQ0
process,drug transmembrane transport,Q9UNQ0
process,cellular iron ion homeostasis,Q9UNQ0
process,urate metabolic process,Q9UNQ0
process,response to drug,Q9UNQ0
process,xenobiotic transport,Q9UNQ0
process,heme transport,Q9UNQ0
process,small molecule metabolic process,Q9UNQ0
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
component,nucleus,Q9UNQ0
component,plasma membrane,Q9UNQ0
component,mitochondrial membrane,Q9UNQ0
component,integral component of membrane,Q9UNQ0
function,transporter activity,Q9UNQ0
function,ATP binding,Q9UNQ0
function,"ATPase activity, coupled to transmembrane movement of substances",Q9UNQ0
function,xenobiotic-transporting ATPase activity,Q9UNQ0
function,heme transporter activity,Q9UNQ0
function,protein homodimerization activity,Q9UNQ0
process,transmembrane transport,Q9UNQ0
process,transport,Q9UNQ0
process,drug transmembrane transport,Q9UNQ0
process,cellular iron ion homeostasis,Q9UNQ0
process,urate metabolic process,Q9UNQ0
process,response to drug,Q9UNQ0
process,xenobiotic transport,Q9UNQ0
process,heme transport,Q9UNQ0
process,small molecule metabolic process,Q9UNQ0
component,plasma membrane,P46721
component,integral component of plasma membrane,P46721
function,sodium-independent organic anion transmembrane transporter activity,P46721
function,bile acid transmembrane transporter activity,P46721
function,organic anion transmembrane transporter activity,P46721
process,organic anion transport,P46721
process,small molecule metabolic process,P46721
process,anion transmembrane transport,P46721
process,transmembrane transport,P46721
process,mitophagy in response to mitochondrial depolarization,P46721
process,bile acid metabolic process,P46721
process,bile acid and bile salt transport,P46721
process,sodium-independent organic anion transport,P46721
component,plasma membrane,Q8TCC7
component,extracellular exosome,Q8TCC7
component,integral component of plasma membrane,Q8TCC7
component,basolateral plasma membrane,Q8TCC7
function,inorganic anion exchanger activity,Q8TCC7
function,sodium-independent organic anion transmembrane transporter activity,Q8TCC7
process,anion transmembrane transport,Q8TCC7
process,transmembrane transport,Q8TCC7
process,response to toxic substance,Q8TCC7
process,sodium-independent organic anion transport,Q8TCC7
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
