synonyms,polypeptide_id
"AQP-1,Aquaporin-CHIP,CHIP28,Urine water channel,Water channel protein for red blood cells and kidney proximal tubule",P29972
"3.1.4.35,CGB-PDE,cGMP-binding cGMP-specific phosphodiesterase,PDE5",O76074
"3.1.4.35,cAMP and cGMP phosphodiesterase 11A",Q9HCR9
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1.2.1.3,ALDH class 2,ALDH-E2,ALDHI,ALDM",P05091
"1.14.17.1,Dopamine beta-monooxygenase",P09172
"NR3C3,Nuclear receptor subfamily 3 group C member 3,PR",P06401
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"3.1.4.53,DPDE2,PDE46",P27815
"3.1.4.53,DPDE4,PDE32",Q07343
"
    ",P29275
"
    ",P30542
ADORA2,P29274
"
    ",P0DMS8
"Long transient receptor potential channel 6,LTrpC-6,LTRPC6,Transient receptor potential p8,Trp-p8,TRPP8",Q7Z2W7
"ANKTM1,Ankyrin-like with transmembrane domains protein 1,Transformation-sensitive protein p120",O75762
"TrpV3,Vanilloid receptor-like 3,VRL-3",Q8NET8
"K-OR-1,OPRK",P41145
"CACH2,CACN2,CACNL1A1,Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle,CCHL1A1,Voltage-gated calcium channel subunit alpha Cav1.2",Q13936
5.99.1.3,P43700
"2.5.1.7,Enoylpyruvate transferase,EPT,murZ,UDP-N-acetylglucosamine enolpyruvyl transferase",P0A749
GABA(A) receptor subunit alpha-1,P14867
GABA(A) receptor subunit alpha-2,P47869
GABA(A) receptor subunit alpha-3,P34903
GABA(A) receptor subunit alpha-5,P31644
GABA(A) receptor subunit beta-1,P18505
GABA(A) receptor subunit beta-2,P47870
GABA(A) receptor subunit beta-3,P28472
GABA(A) receptor subunit gamma-1,Q8N1C3
GABA(A) receptor subunit gamma-2,P18507
GABA(A) receptor subunit gamma-3,Q99928
GABA(A) receptor subunit delta,O14764
GABA(A) receptor subunit epsilon,P78334
GABA(A) receptor subunit pi,O00591
"GABA(A) receptor subunit rho-1,GABA(C) receptor",P24046
"GABA(A) receptor subunit rho-2,GABA(C) receptor",P28476
"GABA(A) receptor subunit rho-3,GABA(C) receptor",A8MPY1
GABA(A) receptor subunit theta,Q9UN88
"BZRP,MBR,Mitochondrial benzodiazepine receptor,PBR,Peripheral-type benzodiazepine receptor,PKBS",P30536
GABA(A) receptor subunit alpha-1,P14867
"NAT1,NET,NET1,Norepinephrine transporter,SLC6A5,Solute carrier family 6 member 2",P23975
"DA transporter,DAT1,Solute carrier family 6 member 3",Q01959
Dopamine D2 receptor,P14416
DRD1IP,Q9NYX4
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"CALM,CALML2,CAM,CAM1,CAM2,CAM3,CAMB,CAMC,CAMIII",P0DP23
"TN-C,TNNC",P63316
"Calvasculin,CAPL,Metastasin,MTS1,Placental calcium-binding protein,Protein Mts1,S100 calcium-binding protein A4",P26447
Putative D-alanyl-D-alanine carboxypeptidase,Q75Y35
PBP1,Q8XJ01
"NR3C3,Nuclear receptor subfamily 3 group C member 3,PR",P06401
"GR,GRL,Nuclear receptor subfamily 3 group C member 1",P04150
"3.4.21.77,APS,Gamma-seminoprotein,Kallikrein-3,P-30 antigen,PSA,Semenogelase,Seminin",P07288
"Orphan nuclear receptor PAR1,Orphan nuclear receptor PXR,Pregnane X receptor,PXR,Steroid and xenobiotic receptor,SXR",O75469
H1R,P35367
"
    ",P11229
"
    ",P08172
"
    ",P20309
"
    ",P08173
"
    ",P08912
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
"D-OR-1,OPRD",P41143
"K-OR-1,OPRK",P41145
"BI,Brain calcium channel I,CACH4,CACN3,CACNL1A4,Calcium channel, L type, alpha-1 polypeptide isoform 4,Voltage-gated calcium channel subunit alpha Cav2.1",O00555
"Corticotropin-lipotropin,POMC",P01189
"CALM,CALML2,CAM,CAM1,CAM2,CAM3,CAMB,CAMC,CAMIII",P0DP23
"CAR,Constitutive activator of retinoid response,Constitutive active response,Constitutive androstane receptor,Orphan nuclear receptor MB67",Q14994
"GABA-B receptor 1,GPRC3A",Q9UBS5
GABA(A) receptor subunit alpha-1,P14867
"GR,GRL,Nuclear receptor subfamily 3 group C member 1",P04150
"HRINS,Sulfonylurea receptor 1,SUR,SUR1",Q09428
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
GABA(A) receptor subunit alpha-1,P14867
GABA(A) receptor subunit alpha-2,P47869
GABA(A) receptor subunit alpha-3,P34903
GABA(A) receptor subunit alpha-4,P48169
GABA(A) receptor subunit alpha-5,P31644
GABA(A) receptor subunit alpha-6,Q16445
GABA(A) receptor subunit beta-1,P18505
GABA(A) receptor subunit beta-2,P47870
GABA(A) receptor subunit beta-3,P28472
GABA(A) receptor subunit gamma-1,Q8N1C3
GABA(A) receptor subunit gamma-2,P18507
GABA(A) receptor subunit gamma-3,Q99928
GABA(A) receptor subunit delta,O14764
GABA(A) receptor subunit epsilon,P78334
GABA(A) receptor subunit pi,O00591
"GABA(A) receptor subunit rho-1,GABA(C) receptor",P24046
"GABA(A) receptor subunit rho-2,GABA(C) receptor",P28476
"GABA(A) receptor subunit rho-3,GABA(C) receptor",A8MPY1
GABA(A) receptor subunit theta,Q9UN88
GABA(A) receptor subunit alpha-1,P14867
"3.1.1.7,AChE",P22303
"5-HT-2,HTR2,Serotonin receptor 2A",P28223
"K-OR-1,OPRK",P41145
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
"D-OR-1,OPRD",P41143
1.-.-.-,Q5L2G3
"ATP-binding cassette sub-family B member 11,BSEP",O95342
"GR,GRL,Nuclear receptor subfamily 3 group C member 1",P04150
Growth hormone release-inhibiting factor,P61278
"NPY-Y2 receptor,NPY2-R,Y2 receptor",P49146
NACHRA3,P32297
"3.1.3.1,Alkaline phosphatase Nagao isozyme,ALP-1,ALPPL,GCAP,Germ cell alkaline phosphatase,Placental alkaline phosphatase-like,PLAP-like",P10696
Uncoordinated protein 38,Q23022
"lev-7,Levamisole-resistant protein 7,Uncoordinated protein 63",Q9N587
Levamisole-resistant protein 1,Q27218
Uncoordinated protein 29,P48181
GABA(A) receptor subunit alpha-1,P14867
GABA(A) receptor subunit alpha-2,P47869
GABA(A) receptor subunit alpha-3,P34903
GABA(A) receptor subunit alpha-4,P48169
GABA(A) receptor subunit alpha-5,P31644
GABA(A) receptor subunit alpha-6,Q16445
NACRA4,P43681
NACHRA7,P36544
"AMPA-selective glutamate receptor 2,GluA2,GluR-2,GluR-B,GluR-K2,GLUR2,Glutamate receptor ionotropic, AMPA 2",P42262
"EAA4,Excitatory amino acid receptor 4,GluK2,GluR-6,GLUR6,Glutamate receptor 6",Q13002
"Orphan nuclear receptor PAR1,Orphan nuclear receptor PXR,Pregnane X receptor,PXR,Steroid and xenobiotic receptor,SXR",O75469
Dopamine D2 receptor,P14416
Dopamine D1 receptor,P21728
"CALM,CALML2,CAM,CAM1,CAM2,CAM3,CAMB,CAMC,CAMIII",P0DP23
DNA polymerase alpha 70 kDa subunit,Q14181
"1.1.1.44,PGDH",P52209
"NAT1,NET,NET1,Norepinephrine transporter,SLC6A5,Solute carrier family 6 member 2",P23975
"DA transporter,DAT1,Solute carrier family 6 member 3",Q01959
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"ADRA2R,ADRAR,Alpha-2 adrenergic receptor subtype C10,Alpha-2A adrenoceptor,Alpha-2A adrenoreceptor,Alpha-2AAR",P08913
"5HT transporter,5HTT,HTT,SERT,Solute carrier family 6 member 4",P31645
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"NF-ATc,NF-ATc1,NFAT transcription complex cytosolic component,NFAT2,NFATC",O95644
"Cachectin,TNF-a,TNF-alpha,TNFA,TNFSF2,Tumor necrosis factor ligand superfamily member 2",P01375
"Activating transcription factor 1,cAMP-dependent transcription factor ATF-1,Protein TREB36",P18846
"IL-2,T-cell growth factor,TCGF",P60568
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
"D-OR-1,OPRD",P41143
"K-OR-1,OPRK",P41145
"4.2.1.24,ALADH,Porphobilinogen synthase",P13716
"1.14.14.17,ERG1,SE,Squalene epoxidase",Q14534
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"GR,GRL,Nuclear receptor subfamily 3 group C member 1",P04150
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"3.1.4.35,CGB-PDE,cGMP-binding cGMP-specific phosphodiesterase,PDE5",O76074
"3.1.4.35,GMP-PDE gamma,PDEG",P18545
"3.1.4.35,GMP-PDE gamma",Q13956
"Gastric receptor I,H2R",P25021
"3.1.1.7,AChE",P22303
"3.1.1.8,Acylcholine acylhydrolase,Butyrylcholine esterase,CHE1,Choline esterase II,Pseudocholinesterase",P06276
"12 kDa FK506-binding protein,12 kDa FKBP,5.2.1.8,Calstabin-1,FK506-binding protein 1A,FKBP-12,FKBP-1A,FKBP1,FKBP12,Immunophilin FKBP12,PPIase FKBP1A,Rotamase",P62942
"Monoamine transporter,Solute carrier family 18 member 2,SVMT,VAT2,Vesicular amine transporter 2,VMAT2",Q05940
"ADRA2R,ADRAR,Alpha-2 adrenergic receptor subtype C10,Alpha-2A adrenoceptor,Alpha-2A adrenoreceptor,Alpha-2AAR",P08913
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"DA transporter,DAT1,Solute carrier family 6 member 3",Q01959
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
"5-HT-1A,ADRB2RL1,ADRBRL1,G-21,Serotonin receptor 1A",P08908
"ADRB3R,B3AR,Beta-3 adrenoceptor,Beta-3 adrenoreceptor",P13945
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
"HH1,Sodium channel protein cardiac muscle subunit alpha,Sodium channel protein type V subunit alpha,Voltage-gated sodium channel subunit alpha Nav1.5",Q14524
"4.2.1.1,CA-II,CAC,Carbonate dehydratase II,Carbonic anhydrase C,Carbonic anhydrase II",P00918
"4.2.1.1,CA-IV,Carbonate dehydratase IV,Carbonic anhydrase IV",P22748
"4.2.1.1,CA-I,CAB,Carbonate dehydratase I,Carbonic anhydrase B,Carbonic anhydrase I",P00915
"4.2.1.1,CA-III,Carbonate dehydratase III,Carbonic anhydrase III",P07451
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
"ADRB3R,B3AR,Beta-3 adrenoceptor,Beta-3 adrenoreceptor",P13945
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"Antidiuretic hormone receptor 1a,AVPR V1a,AVPR1,V1aR,Vascular/hepatic-type arginine vasopressin receptor",P37288
"ADHR,Antidiuretic hormone receptor,AVPR V2,DIR,DIR3,Renal-type arginine vasopressin receptor,V2R",P30518
"GR,GRL,Nuclear receptor subfamily 3 group C member 1",P04150
Dopamine D2 receptor,P14416
"5-HT-2,HTR2,Serotonin receptor 2A",P28223
Dopamine D1 receptor,P21728
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"
    ",P11229
"AGTR1A,AGTR1B,Angiotensin II type-1 receptor,AT1,AT1AR,AT1BR,AT2R1,AT2R1B",P30556
"2.7.11.1,FK506-binding protein 12-rapamycin complex-associated protein 1,FKBP12-rapamycin complex-associated protein,FRAP,FRAP1,FRAP2,Mammalian target of rapamycin,Mechanistic target of rapamycin,mTOR,RAFT1,Rapamycin and FKBP12 target 1,Rapamycin target protein 1,RAPT1",P42345
"12 kDa FK506-binding protein,12 kDa FKBP,5.2.1.8,Calstabin-1,FK506-binding protein 1A,FKBP-12,FKBP-1A,FKBP1,FKBP12,Immunophilin FKBP12,PPIase FKBP1A,Rotamase",P62942
"Basic fibroblast growth factor,bFGF,FGF-2,FGFB,HBGF-2,Heparin-binding growth factor 2",P09038
"
    ",Q72547
"Na-Cl cotransporter,Na-Cl symporter,NCC,Thiazide-sensitive sodium-chloride cotransporter,TSC",P55017
"4.2.1.1,CA-I,CAB,Carbonate dehydratase I,Carbonic anhydrase B,Carbonic anhydrase I",P00915
"4.2.1.1,CA-II,CAC,Carbonate dehydratase II,Carbonic anhydrase C,Carbonic anhydrase II",P00918
"3.2.1.-,ACE,DCP,DCP1,Dipeptidyl carboxypeptidase I,Kininase II",P12821
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"ABP,SBP,Sex steroid-binding protein,SHBG,TeBG,Testis-specific androgen-binding protein,Testosterone-estradiol-binding globulin,Testosterone-estrogen-binding globulin",P04278
"4.6.1.2,ANP-A,ANPR-A,ANPRA,Atrial natriuretic peptide receptor type A,GC-A,Guanylate cyclase A,NPR-A",P16066
"(2E,6E)-farnesyl diphosphate synthase,2.5.1.10,Dimethylallyltranstransferase,Farnesyl diphosphate synthase,FPP synthase,FPS,Geranyltranstransferase,KIAA1293",P14324
"3.2.1.-,ACE,DCP,DCP1,Dipeptidyl carboxypeptidase I,Kininase II",P12821
"3.4.24.11,Atriopeptidase,CALLA,Common acute lymphocytic leukemia antigen,Enkephalinase,EPN,NEP,Neutral endopeptidase,Neutral endopeptidase 24.11,SFE,Skin fibroblast elastase",P08473
"Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2,Kidney-specific Na-K-Cl symporter,NKCC2",Q13621
"Basolateral Na-K-Cl symporter,Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 1,NKCC1",P55011
"Electroneutral potassium-chloride cotransporter 1,Erythroid K-Cl cotransporter 1,hKCC1,KCC1",Q9UP95
"Electroneutral potassium-chloride cotransporter 2,hKCC2,K-Cl cotransporter 2,KCC2,KIAA1176,Neuronal K-Cl cotransporter",Q9H2X9
"ABCC7,ATP-binding cassette sub-family C member 7,cAMP-dependent chloride channel,CFTR,Channel conductance-controlling ATPase",P13569
"5-HT-3,5-HT3-A,5-HT3R,5-hydroxytryptamine receptor 3,5HT3R,HTR3,Serotonin receptor 3A,Serotonin-gated ion channel receptor",P46098
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"ABP,SBP,Sex steroid-binding protein,SHBG,TeBG,Testis-specific androgen-binding protein,Testosterone-estradiol-binding globulin,Testosterone-estrogen-binding globulin",P04278
"2.5.1.15,DHPS,Dihydropteroate pyrophosphorylase type I,Dihydropteroate synthase type I,suf3",Q49184
"hPN3,Peripheral nerve sodium channel 3,PN3,Sodium channel protein type X subunit alpha,Voltage-gated sodium channel subunit alpha Nav1.8",Q9Y5Y9
"Beta-globin,Hemoglobin beta chain",P68871
"Alpha-globin,Hemoglobin alpha chain",P69905
"1.16.3.1,Cell proliferation-inducing gene 15 protein,Ferritin H subunit,FTH,FTHL6",P02794
Ferritin L subunit,P02792
"1.14.14.14,ARO1,CYAR,CYP19,CYPXIX,Cytochrome P-450AROM,Cytochrome P450 19A1,Estrogen synthase",P11511
"Fc receptor gamma-chain,Fc-epsilon RI-gamma,FceRI gamma,FcRgamma,IgE Fc receptor subunit gamma",P30273
"Fc-epsilon RI-alpha,FCE1A,FcERI,IgE Fc receptor subunit alpha",P12319
"GR,GRL,Nuclear receptor subfamily 3 group C member 1",P04150
GABA(A) receptor subunit alpha-1,P14867
GABA(A) receptor subunit alpha-2,P47869
GABA(A) receptor subunit alpha-3,P34903
GABA(A) receptor subunit alpha-4,P48169
GABA(A) receptor subunit alpha-5,P31644
GABA(A) receptor subunit alpha-6,Q16445
GABA(A) receptor subunit beta-1,P18505
GABA(A) receptor subunit beta-2,P47870
GABA(A) receptor subunit beta-3,P28472
GABA(A) receptor subunit gamma-1,Q8N1C3
GABA(A) receptor subunit gamma-2,P18507
GABA(A) receptor subunit gamma-3,Q99928
GABA(A) receptor subunit delta,O14764
GABA(A) receptor subunit epsilon,P78334
GABA(A) receptor subunit pi,O00591
"GABA(A) receptor subunit rho-1,GABA(C) receptor",P24046
"GABA(A) receptor subunit rho-2,GABA(C) receptor",P28476
"GABA(A) receptor subunit rho-3,GABA(C) receptor",A8MPY1
GABA(A) receptor subunit theta,Q9UN88
"BZRP,MBR,Mitochondrial benzodiazepine receptor,PBR,Peripheral-type benzodiazepine receptor,PKBS",P30536
GABA(A) receptor subunit alpha-1,P14867
GABA(A) receptor subunit alpha-1,P14867
"GluN3A,KIAA1973,N-methyl-D-aspartate receptor subtype 3A,NMDAR-L,NMDAR3A,NR3A",Q8TCU5
"Glycine receptor 48 kDa subunit,Glycine receptor strychnine-binding subunit",P23415
Glycine receptor subunit alpha-2 precursor,P23416
"CAB1,CACNLB1,Calcium channel voltage-dependent subunit beta 1",Q02641
"5-HT-3,5-HT3-A,5-HT3R,5-hydroxytryptamine receptor 3,5HT3R,HTR3,Serotonin receptor 3A,Serotonin-gated ion channel receptor",P46098
GABA(A) receptor subunit alpha-2,P47869
"NACHR alpha-10,NACHRA10,Nicotinic acetylcholine receptor subunit alpha-10",Q9GZZ6
"CACH2,CACN2,CACNL1A1,Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle,CCHL1A1,Voltage-gated calcium channel subunit alpha Cav1.2",Q13936
GABA(A) receptor subunit alpha-5,P31644
GABA(A) receptor subunit alpha-4,P48169
GABA(A) receptor subunit alpha-3,P34903
"AMPA-selective glutamate receptor 1,GluA1,GLUH1,GluR-1,GluR-A,GluR-K1,GLUR1,Glutamate receptor ionotropic, AMPA 1",P42261
"CACNLG,Dihydropyridine-sensitive L-type, skeletal muscle calcium channel subunit gamma",Q06432
Neuronal acetylcholine receptor subunit alpha-2 precursor,Q15822
GABA(A) receptor subunit alpha-6,Q16445
"AMPA-selective glutamate receptor 2,GluA2,GluR-2,GluR-B,GluR-K2,GLUR2,Glutamate receptor ionotropic, AMPA 2",P42262
"AMPA-selective glutamate receptor 4,GluA4,GluR-4,GluR-D,GLUR4,Glutamate receptor ionotropic, AMPA 4",P48058
"AMPA-selective glutamate receptor 3,GluA3,GluR-3,GluR-C,GluR-K3,GLUR3,GLURC,Glutamate receptor ionotropic, AMPA 3",P42263
NACRA4,P43681
Neuronal acetylcholine receptor subunit beta-2 precursor,P17787
"GIRK-1,GIRK1,Inward rectifier K(+) channel Kir3.1,Potassium channel, inwardly rectifying subfamily J member 3",P48549
"BIR1,GIRK-2,GIRK2,Inward rectifier K(+) channel Kir3.2,KATP-2,KATP2,KCNJ7,Potassium channel, inwardly rectifying subfamily J member 6",P48051
"INCAM-100,L1CAM,V-CAM 1",P19320
"ENT1,Equilibrative NBMPR-sensitive nucleoside transporter,Equilibrative nitrobenzylmercaptopurine riboside-sensitive nucleoside transporter,Nucleoside transporter, es-type,Solute carrier family 29 member 1",Q99808
"Cardiac inward rectifier,CIR,GIRK-4,GIRK4,Heart KATP channel,Inward rectifier K(+) channel Kir3.4,IRK-4,KATP-1,Potassium channel, inwardly rectifying subfamily J member 5",P48544
NACHRA7,P36544
"NACHR alpha-9,NACHRA9,Nicotinic acetylcholine receptor subunit alpha-9",Q9UGM1
GABA(A) receptor subunit beta-1,P18505
GABA(A) receptor subunit beta-3,P28472
GABA(A) receptor subunit beta-2,P47870
"CACH1,CACN1,CACNL1A3,Calcium channel, L type, alpha-1 polypeptide, isoform 3, skeletal muscle,Voltage-gated calcium channel subunit alpha Cav1.1",Q13698
"CACH3,CACN4,CACNL1A2,Calcium channel, L type, alpha-1 polypeptide, isoform 2,CCHL1A2,Voltage-gated calcium channel subunit alpha Cav1.3",Q01668
"
    ",P30926
NACHRA3,P32297
NACHRA5,P30532
"
    ",Q15825
"
    ",Q05901
GABA(A) receptor subunit gamma-1,Q8N1C3
GABA(A) receptor subunit gamma-3,Q99928
GABA(A) receptor subunit epsilon,P78334
GABA(A) receptor subunit pi,O00591
GABA(A) receptor subunit theta,Q9UN88
GABA(A) receptor subunit delta,O14764
"36 kDa nucleolar protein HNP36,Delayed-early response protein 12,DER12,ENT2,Equilibrative NBMPR-insensitive nucleoside transporter,Equilibrative nitrobenzylmercaptopurine riboside-insensitive nucleoside transporter,HNP36,Hydrophobic nucleolar protein, 36 kDa,Nucleoside transporter, ei-type,Solute carrier family 29 member 2",Q14542
"5-HT3-E,Serotonin receptor 3E",A5X5Y0
"5-HT3-B,Serotonin receptor 3B",O95264
"5-HT3-D,Serotonin receptor 3D",Q70Z44
"5-HT3-C,Serotonin receptor 3C",Q8WXA8
"Neuronal voltage-gated calcium channel gamma-2 subunit,TARP gamma-2,Transmembrane AMPAR regulatory protein gamma-2",Q9Y698
"GIRK-3,GIRK3,Inward rectifier K(+) channel Kir3.3,Potassium channel, inwardly rectifying subfamily J member 9",Q92806
"CAML1,MIC5,N-CAM-L1",P32004
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
"D-OR-1,OPRD",P41143
"K-OR-1,OPRK",P41145
"
    ",Q72547
"2.4.2.1,Inosine phosphorylase,Inosine-guanosine phosphorylase,NP,PNP",P00491
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
H1R,P35367
"3.6.3.9,Na(+)/K(+) ATPase alpha-1 subunit,Sodium pump subunit alpha-1",P05023
"Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2,Kidney-specific Na-K-Cl symporter,NKCC2",Q13621
"LEF-1,T cell-specific transcription factor 1-alpha,TCF1-alpha",Q9UJU2
"2.5.1.18,FAEES3,GST class-pi,GST3,GSTP1-1",P09211
"5-HT-3,5-HT3-A,5-HT3R,5-hydroxytryptamine receptor 3,5HT3R,HTR3,Serotonin receptor 3A,Serotonin-gated ion channel receptor",P46098
"5-HT-4,Serotonin receptor 4",Q13639
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
"5-HT-1A,ADRB2RL1,ADRBRL1,G-21,Serotonin receptor 1A",P08908
"5-HT-1B,5-HT-1D-beta,HTR1DB,S12,Serotonin 1D beta receptor,Serotonin receptor 1B",P28222
"PGF receptor,Prostanoid FP receptor",P43088
"PGE receptor EP1 subtype,Prostanoid EP1 receptor",P34995
"PGE receptor EP3 subtype,PGE2-R,Prostanoid EP3 receptor",P43115
"1.-.-.-,17-beta-HSD 5,17-beta-hydroxysteroid dehydrogenase type 5,3-alpha-HSD type 2,3-alpha-HSD type II, brain,3-alpha-hydroxysteroid dehydrogenase type 2,Chlordecone reductase homolog HAKRb,DD-3,DD3,DDH1,Dihydrodiol dehydrogenase 3,Dihydrodiol dehydrogenase type I,HA1753,HSD17B5,Indanol dehydrogenase,KIAA0119,PGFS,Prostaglandin F synthase,Testosterone 17-beta-dehydrogenase 5,Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",P42330
"GABATR,GABT1,GAT-1,GAT1,Solute carrier family 6 member 1",P30531
"DA transporter,DAT1,Solute carrier family 6 member 3",Q01959
"NAT1,NET,NET1,Norepinephrine transporter,SLC6A5,Solute carrier family 6 member 2",P23975
"5HT transporter,5HTT,HTT,SERT,Solute carrier family 6 member 4",P31645
"HH1,Sodium channel protein cardiac muscle subunit alpha,Sodium channel protein type V subunit alpha,Voltage-gated sodium channel subunit alpha Nav1.5",Q14524
"hNaN,Peripheral nerve sodium channel 5,PN5,SCN12A,Sensory neuron sodium channel 2,SNS2,Sodium channel protein type XI subunit alpha,Voltage-gated sodium channel subunit alpha Nav1.9",Q9UI33
"hPN3,Peripheral nerve sodium channel 3,PN3,Sodium channel protein type X subunit alpha,Voltage-gated sodium channel subunit alpha Nav1.8",Q9Y5Y9
"
    ",P11229
"
    ",P08172
"Aging-associated gene 8 protein,hSigmaR1,OPRS1,SIG-1R,Sigma 1-type opioid receptor,Sigma1-receptor,Sigma1R,SR-BP,SR31747-binding protein,SRBP",Q99720
"ACAT,Acyl-coenzyme A:cholesterol acyltransferase,Brain carboxylesterase hBr1,Carboxylesterase 1,CE-1,CES2,Cocaine carboxylesterase,Egasyn,hCE-1,HMSE,Methylumbelliferyl-acetate deacetylase 1,Monocyte/macrophage serine esterase,REH,Retinyl ester hydrolase,Serine esterase 1,SES1,TGH,Triacylglycerol hydrolase",P23141
